ID,ID_Alf,Año,Codigo_Departamento,Departamento,Codigo_Municipio_Alf,Codigo_Municipio,Municipio,Territorios_Funcionales,PESS,Tamaño_Municipio,Poblacion,Poblacion_Hombres,Poblacion_Mujeres,Homicidios_PNC,Hom_Multiple,Amenazas,Privacion_Libertad_PNC,Homicidios_Fuego_IML,Homicidios_IML,Homicidios_Mujeres_IML,Lesiones_IML,Lesiones_Mujeres_IML,Lesiones_Hombres,Lesiones_Fuego_IML,Violacion_IML,Vsexual_IML,Violacion_Mujeres_IML,Robo_Hombres_FGR,Robo_Mujeres_FGR,Robo_FGR,Extorsion_FGR,Ingresos_Tasas,Deflactor,Ingresos_Real,ingreso_real_hab,Consumo_KW,Consumo_KW_hab,Pobreza_FISDL,Homicidios_Habitantes,Amenazas_Habitantes,Privacion_Habitantes,Lesiones_Habitantes,Vsexual_Habitantes,Robo_Habitantes,Extorsion_Habitantes
4152016,04152016,2016,4,CHALATENANGO,0415,415,NOMBRE DE JESUS,,No Pertenece,Pequeño,4420,2056,2364,2,0,9,1,2,2,0,7,2,5,1,0,0,0,0,0,0,1,57956.79,101.9,56876.14327772326,12.86790561676025,1373153.8,310.6682739257813,62.7,45.248867,203.6199,22.624434,158.37105,0,0,22.624434
4162016,04162016,2016,4,CHALATENANGO,0416,416,NUEVA CONCEPCION,,No Pertenece,Grande,30738,14200,16538,15,9,46,10,14,15,2,26,14,12,1,5,10,4,0,0,3,5,369288.45,101.9,362402.7968596663,11.79005813598633,18424006.98,599.3886108398438,46.6,48.79953,149.6519,32.53302,84.585854,32.53302,9.7599068,16.26651
4172016,04172016,2016,4,CHALATENANGO,0417,417,NUEVA TRINIDAD,,No Pertenece,Pequeño,1333,686,647,2,0,21,0,1,2,0,0,0,0,0,1,1,1,0,0,0,1,25388.35,101.9,24914.96565260059,18.69089698791504,444394.42,333.379150390625,65.5,150.03751,1575.3938,0,0,75.018753,0,75.018753
4182016,04182016,2016,4,CHALATENANGO,0418,418,OJOS DE AGUA ,,No Pertenece,Pequeño,3724,1616,2108,0,0,9,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,75240.87,101.9,73837.94896957801,19.82759094238281,906396.87,243.3933563232422,71.8,0,241.67561,0,80.55854,0,0,0
4192016,04192016,2016,4,CHALATENANGO,0419,419,POTONICO,,No Pertenece,Pequeño,1325,629,696,0,0,4,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,13938.19,101.9,13678.30225711482,10.32324695587158,725228.54,547.34228515625,76.2,0,301.88678,0,226.4151,0,0,0
4202016,04202016,2016,4,CHALATENANGO,0420,420,SAN ANTONIO DE LA CRUZ,,No Pertenece,Pequeño,1669,824,845,1,0,6,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,10827.51,101.9,10625.62315996075,6.366460800170898,1923001.2,1152.187622070313,64.7,59.916119,359.4967,0,59.916119,0,0,0
4212016,04212016,2016,4,CHALATENANGO,0421,421,SAN ANTONIO LOS RANCHOS,,No Pertenece,Pequeño,1600,784,816,0,0,5,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,33487.52,101.9,32863.12070657506,20.53944969177246,468344.54,292.71533203125,80.2,0,312.5,0,375,0,0,0
4222016,04222016,2016,4,CHALATENANGO,0422,422,SAN FERNANDO CHALATE,,No Pertenece,Pequeño,2888,1416,1472,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19198.14,101.9,18840.1766437684,6.523606777191162,422879.4999999999,146.4264221191406,81.8,0,415.51245,0,0,0,0,0
4232016,04232016,2016,4,CHALATENANGO,0423,423,SAN FRANCISCO LEMPA,,No Pertenece,Pequeño,815,403,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23411.2,101.9,22974.68105986261,28.18979263305664,534467.8899999999,655.788818359375,57.3,0,0,0,0,0,0,0
4242016,04242016,2016,4,CHALATENANGO,0424,424,SAN FRANCISCO MORAZAN,,No Pertenece,Pequeño,4049,2067,1982,2,0,7,1,1,2,0,7,3,4,1,1,1,1,0,0,0,2,6222.82,101.9,6106.790971540726,1.508221983909607,649990.6899999999,160.5311584472656,77.2,49.394913,172.88219,24.697456,172.88219,24.697456,0,49.394913
4252016,04252016,2016,4,CHALATENANGO,0425,425,SAN IGNACIO,,No Pertenece,Pequeño,9851,4592,5259,1,0,32,5,0,1,0,22,9,13,1,7,9,7,1,2,3,2,44627.67,101.9,43795.55446516192,4.445797920227051,3156729.45,320.4476013183594,55.5,10.151254,324.84012,50.756268,223.32758,91.361282,30.45376,20.302507
4262016,04262016,2016,4,CHALATENANGO,0426,426,SAN ISIDRO LABRADOR,,No Pertenece,Pequeño,2632,1254,1378,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8090.25,101.9,7939.401373895976,3.016489982604981,190538.76,72.39314270019531,75.8,0,0,0,37.993919,0,0,0
4272016,04272016,2016,4,CHALATENANGO,0427,427,SAN JOSE CANCASQUE,,No Pertenece,Pequeño,1537,782,755,0,0,7,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,13298.36,101.9,13050.40235525024,8.490827560424805,570139.47,370.9430541992188,81.3,0,455.43265,0,195.18542,0,0,65.061806
4282016,04282016,2016,4,CHALATENANGO,0428,428,SAN JOSE LAS FLORES,,No Pertenece,Pequeño,1300,673,627,0,0,8,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,28557.33,101.9,28024.85770363101,21.55758285522461,583309.0800000002,448.6992797851563,67.90000000000001,0,615.38464,0,230.76923,0,0,0
4292016,04292016,2016,4,CHALATENANGO,0429,429,SAN LUIS DEL CARMEN,,No Pertenece,Pequeño,987,477,510,0,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,20280.88,101.9,19902.72816486752,20.16487121582031,561774.87,569.1741333007813,65.8,0,202.63425,0,101.31712,101.31712,0,0
4302016,04302016,2016,4,CHALATENANGO,0430,430,SAN MIGUEL DE MERCEDES,,No Pertenece,Pequeño,2518,1253,1265,0,0,9,0,0,0,0,8,1,7,0,0,0,0,0,0,0,0,23874.87,101.9,23429.70559371933,9.304886817932129,885292.5500000001,351.5856018066406,56.1,0,357.42654,0,317.71246,0,0,0
4312016,04312016,2016,4,CHALATENANGO,0431,431,SAN RAFAEL,,No Pertenece,Pequeño,4415,2048,2367,1,0,6,0,1,1,0,11,5,6,0,0,1,0,0,0,0,1,71006.76,101.9,69682.78704612363,15.78319072723389,2307755.09,522.7078247070313,47.8,22.650057,135.90034,0,249.15062,22.650057,0,22.650057
4322016,04322016,2016,4,CHALATENANGO,0432,432,SANTA RITA,,No Pertenece,Pequeño,6849,3262,3587,4,0,8,4,2,4,0,4,2,2,0,1,3,1,0,0,1,1,42738.47,101.9,41941.57998037291,6.123752593994141,2235865.64,326.4513854980469,41.9,58.402687,116.80537,58.402687,58.402687,43.802013,14.600672,14.600672
4332016,04332016,2016,4,CHALATENANGO,0433,433,TEJUTLA,,No Pertenece,Mediano,14672,7052,7620,12,4,52,5,9,12,2,23,8,15,0,3,7,3,2,0,8,9,216577.29,101.9,212539.0480863592,14.4860315322876,9522584.670000002,649.0311279296875,46.2,81.788437,354.41656,34.078518,156.76118,47.709923,54.525627,61.341331
5012016,05012016,2016,5,LA LIBERTAD,0501,501,ANTIGUO CUSCATLAN,14,No Pertenece,Grande,44170,20126,24044,10,0,71,14,5,10,2,55,28,27,1,4,10,4,11,7,32,12,6909999.98,101.9,6781157.978410206,153.5240631103516,325760603.23,7375.1552734375,10.6,22.639801,160.74258,31.695721,124.51891,22.639801,72.447365,27.167761
5022016,05022016,2016,5,LA LIBERTAD,0502,502,CIUDAD ARCE,,No Pertenece,Grande,72961,34869,38092,37,4,128,15,37,37,2,50,26,24,2,11,15,9,5,2,23,6,439122.88,101.9,430935.1128557409,5.906376361846924,144056169.02,1974.427001953125,25.8,50.712025,175.43619,20.558929,68.529762,20.558929,31.523691,8.2235718
5032016,05032016,2016,5,LA LIBERTAD,0503,503,COLON,6,Pertenece,Muy Grande,135981,63742,72239,57,11,218,28,47,57,8,132,58,74,0,18,39,18,18,6,64,45,2293872,101.9,2251101.079489696,16.55452728271484,150202225.97,1104.582397460938,26.7,41.917622,160.31651,20.591112,97.072388,28.680477,47.065399,33.092857
5042016,05042016,2016,5,LA LIBERTAD,0504,504,COMASAGUA,,No Pertenece,Mediano,12296,6215,6081,14,5,20,4,9,14,0,17,9,8,0,3,7,3,0,0,3,3,48812.45,101.9,47902.3061825319,3.895763397216797,3401316,276.6197204589844,60.2,113.85816,162.65453,32.530903,138.25635,56.929081,24.398178,24.398178
5052016,05052016,2016,5,LA LIBERTAD,0505,505,CHILTIUPAN,,No Pertenece,Mediano,11716,5906,5810,8,0,16,3,6,8,0,17,6,11,0,2,2,2,0,0,1,2,56571.14,101.9,55516.32973503434,4.738505363464356,3342453,285.2896118164063,55.2,68.282692,136.56538,25.606009,145.10072,17.070673,8.5353365,17.070673
5062016,05062016,2016,5,LA LIBERTAD,0506,506,HUIZUCAR,14,No Pertenece,Mediano,16800,8145,8655,19,4,26,3,15,19,1,15,9,6,1,4,6,4,3,1,11,2,144570.81,101.9,141875.1815505397,8.444951057434082,3405698,202.7201232910156,50.1,113.09524,154.7619,17.857143,89.285713,35.714287,65.476189,11.904762
5072016,05072016,2016,5,LA LIBERTAD,0507,507,JAYAQUE,,No Pertenece,Mediano,11728,5746,5982,16,6,8,2,14,16,0,18,12,6,0,1,1,1,0,1,1,2,91762.28,101.9,90051.30520117762,7.678317070007324,17146226,1461.990600585938,37.6,136.42564,68.212822,17.053205,153.47885,8.5266027,8.5266027,17.053205
5082016,05082016,2016,5,LA LIBERTAD,0508,508,JICALAPA,,No Pertenece,Pequeño,5808,2858,2950,6,2,8,0,5,6,0,5,4,1,0,2,2,2,0,0,0,0,56637.16,101.9,55581.11874386653,9.569751739501953,1897412,326.6893920898438,63.9,103.30579,137.74104,0,86.088158,34.435261,0,0
5092016,05092016,2016,5,LA LIBERTAD,0509,509,LA LIBERTAD,,Pertenece,Grande,40681,19492,21189,41,7,230,15,31,41,1,134,52,81,5,27,64,27,5,9,25,10,1757125.23,101.9,1724362.345436703,42.38741302490234,30938389,760.5120239257813,41.7,100.78415,565.37451,36.87225,329.39209,157.32159,61.453751,24.581499
5102016,05102016,2016,5,LA LIBERTAD,0510,510,NUEVO CUSCATLAN,14,No Pertenece,Pequeño,8791,4192,4599,4,2,13,1,2,4,0,24,16,8,0,6,6,6,7,0,8,0,1024980.05,101.9,1005868.547595682,114.4202651977539,16928398,1925.651000976563,40.4,45.50108,147.87851,11.37527,273.00647,68.251617,91.002159,0
5112016,05112016,2016,5,LA LIBERTAD,0511,511,SANTA TECLA,14,Pertenece,Muy Grande,138130,62669,75461,50,17,275,55,40,50,7,259,132,127,3,17,32,15,58,34,162,42,9516613.279999999,101.9,9339169.067713443,67.61144256591797,217397253.46,1573.859741210938,18.2,36.197784,199.08781,39.817562,187.50453,23.166582,117.28082,30.406139
5122016,05122016,2016,5,LA LIBERTAD,0512,512,QUEZALTEPEQUE,,Pertenece,Grande,57850,27199,30651,71,18,75,26,54,72,3,54,30,24,3,9,18,9,19,3,54,28,1328826.07,101.9,1304049.136408243,22.54190444946289,80553841.05999999,1392.460571289063,30.3,124.45981,129.64563,44.943821,93.344856,31.114952,93.344856,48.401035
5132016,05132016,2016,5,LA LIBERTAD,0513,513,SACACOYO,6,No Pertenece,Mediano,15311,7373,7938,13,2,27,3,10,13,3,21,5,16,0,2,2,1,1,0,6,1,473252.36,101.9,464428.2237487733,30.33297729492188,16534948.41,1079.939208984375,35.4,84.906273,176.34381,19.593756,137.1563,13.062504,39.187511,6.5312519
5142016,05142016,2016,5,LA LIBERTAD,0514,514,SAN JOSE VILLANUEVA,,No Pertenece,Mediano,18436,8928,9508,19,2,20,14,15,19,3,37,13,24,0,2,8,0,0,0,4,3,246706.81,101.9,242106.781157998,13.1322832107544,9240608,501.2262878417969,41.1,103.05923,108.4834,75.938385,200.69429,43.39336,21.69668,16.272511
5152016,05152016,2016,5,LA LIBERTAD,0515,515,SAN JUAN OPICO,6,Pertenece,Grande,87238,41253,45985,74,27,129,27,68,74,8,67,24,43,4,15,22,15,20,4,54,22,720787.0600000001,101.9,707347.4582924435,8.108249664306641,138881465.7,1591.983642578125,33.9,84.825417,147.87134,30.949816,76.801392,25.218369,61.899632,25.218369
5162016,05162016,2016,5,LA LIBERTAD,0516,516,SAN MATIAS,,No Pertenece,Pequeño,7797,3772,4025,9,2,12,3,9,9,6,6,4,2,0,2,3,2,0,0,0,5,55451.7,101.9,54417.76251226693,6.979320526123047,2636307,338.1181335449219,51.3,115.42901,153.90535,38.476337,76.952675,38.476337,0,64.127228
5172016,05172016,2016,5,LA LIBERTAD,0517,517,SAN PABLO TACACHICO,,No Pertenece,Mediano,21956,10609,11347,15,4,39,3,14,15,2,26,11,15,0,4,7,4,3,2,8,4,344638.83,101.9,338212.7870461237,15.4041166305542,8199688,373.4600219726563,51.6,68.318459,177.62799,13.663691,118.41866,31.881947,36.436508,18.218254
5182016,05182016,2016,5,LA LIBERTAD,0518,518,TAMANIQUE,,No Pertenece,Mediano,15723,7722,8001,5,0,34,3,2,5,1,9,8,1,1,3,4,2,0,0,2,0,205088.04,101.9,201264.0235525025,12.800612449646,8762787,557.3228149414063,57.1,31.800547,216.24371,19.080328,57.240986,25.440437,12.720219,0
5192016,05192016,2016,5,LA LIBERTAD,0519,519,TALNIQUE,,No Pertenece,Pequeño,9477,4650,4827,10,5,10,1,6,10,1,7,1,5,0,2,3,2,1,0,1,1,101071.8,101.9,99187.24239450441,10.46610164642334,3203871,338.0680541992188,45.4,105.51862,105.51862,10.551863,73.863037,31.655588,10.551863,10.551863
5202016,05202016,2016,5,LA LIBERTAD,0520,520,TEOTEPEQUE,,No Pertenece,Mediano,12993,6359,6634,9,4,31,3,5,9,2,13,7,6,0,2,5,2,0,0,3,0,209465.14,101.9,205559.5093228656,15.82078838348389,3299166,253.9187316894531,58.5,69.268066,238.59001,23.089355,100.05388,38.482258,23.089355,0
5212016,05212016,2016,5,LA LIBERTAD,0521,521,TEPECOYO,6,No Pertenece,Mediano,15860,7704,8156,16,4,26,2,13,16,0,24,10,14,0,3,5,3,1,0,1,0,109236.08,101.9,107199.2934249264,6.759098052978516,3125556,197.0716247558594,54.5,100.88272,163.93443,12.61034,151.32408,31.52585,6.3051701,0
5222016,05222016,2016,5,LA LIBERTAD,0522,522,ZARAGOZA,,Pertenece,Grande,32656,15337,17319,38,17,49,5,27,38,1,48,28,20,2,7,10,7,6,0,21,12,388619.71,101.9,381373.6113837095,11.67851543426514,20854506.98,638.61181640625,38.9,116.36452,150.049,15.311122,146.98677,30.622244,64.306709,36.746693
6012016,06012016,2016,6,SAN SALVADOR,0601,601,AGUILARES,,Pertenece,Mediano,23926,10741,13185,14,5,47,17,11,14,0,10,6,4,2,5,8,5,1,0,10,5,497215.91,101.9,487944.9558390579,20.3939208984375,16597499.7,693.701416015625,42.7,58.513752,196.43903,71.052414,41.795536,33.436428,41.795536,20.897768
6022016,06022016,2016,6,SAN SALVADOR,0602,602,APOPA,14,Pertenece,Muy Grande,180500,82329,98171,132,27,296,114,111,131,15,409,215,185,22,31,67,30,10,3,77,58,,101.9,,,171757900.01,951.5673217773438,30.2,72.57618,163.98892,63.157894,226.5928,37.119114,42.659279,32.132965
6032016,06032016,2016,6,SAN SALVADOR,0603,603,AYUTUXTEPEQUE,14,Pertenece,Grande,46673,22968,23705,31,8,104,22,26,31,5,3,3,0,0,4,11,3,4,2,11,15,739059.6800000001,101.9,725279.3719332679,15.53959178924561,16470008.52,352.880859375,25.1,66.419556,222.8269,47.136459,6.4276991,23.56823,23.56823,32.138496
6042016,06042016,2016,6,SAN SALVADOR,0604,604,CUSCATANCINGO,,Pertenece,Grande,81840,37285,44555,60,14,112,46,54,60,11,8,5,3,1,8,13,7,0,0,11,12,1657236.25,101.9,1626335.868498528,19.87213897705078,27332014.28,333.9689025878906,27.5,73.313782,136.8524,56.207233,9.7751713,15.884653,13.44086,14.662757
6052016,06052016,2016,6,SAN SALVADOR,0605,605,EL PAISNAL,,No Pertenece,Mediano,14688,6970,7718,10,4,28,6,9,10,1,1,0,1,0,1,2,1,1,0,3,7,121387.8,101.9,119124.4357212954,8.110323905944824,10997075.62,748.7115478515625,44.7,68.082787,190.63181,40.849674,6.808279,13.616558,20.424837,47.657951
6062016,06062016,2016,6,SAN SALVADOR,0606,606,GUAZAPA,,Pertenece,Grande,26704,12659,14045,36,9,34,32,34,36,3,0,0,0,0,5,5,5,1,0,10,6,212378.29,101.9,208418.3415112856,7.804760932922363,15188795.5,568.7835083007813,41.3,134.81126,127.32175,119.83224,0,18.723787,37.447575,22.468544
6072016,06072016,2016,6,SAN SALVADOR,0607,607,ILOPANGO,14,Pertenece,Muy Grande,133215,60313,72902,95,13,178,67,77,95,11,8,4,4,0,7,17,6,11,6,76,31,3558276.85,101.9,3491930.176643768,26.21273994445801,260461826.6424,1955.198974609375,24.2,71.313293,133.61859,50.294636,6.0053296,12.761326,57.050632,23.270653
6082016,06082016,2016,6,SAN SALVADOR,0608,608,MEJICANOS,14,Pertenece,Muy Grande,145821,66184,79637,132,20,356,85,119,132,14,460,248,201,28,27,81,23,20,15,72,65,3732159.44,101.9,3662570.598626104,25.11689376831055,97315612.29000001,667.363525390625,18.7,90.521942,244.13493,58.290646,315.45526,55.547554,49.375603,44.575199
6092016,06092016,2016,6,SAN SALVADOR,0609,609,NEJAPA,14,Pertenece,Grande,33110,15745,17365,31,6,53,37,26,31,0,2,0,2,0,1,7,1,7,4,26,4,982528.7,101.9,964208.7340529931,29.12137603759766,37514614.86,1133.02978515625,37.3,93.627304,160.07248,111.74872,6.0404711,21.141649,78.526123,12.080942
6102016,06102016,2016,6,SAN SALVADOR,0610,610,PANCHIMALCO,,Pertenece,Grande,47304,22540,24764,60,12,52,26,49,60,2,1,0,1,0,6,15,6,2,0,12,9,699528.25,101.9,686485.0343473994,14.51219844818115,12615325,266.6862182617188,41.6,126.83916,109.92728,54.963638,2.113986,31.709791,25.367834,19.025875
6112016,06112016,2016,6,SAN SALVADOR,0611,611,ROSARIO DE MORA,,No Pertenece,Mediano,14364,6870,7494,9,6,16,9,7,9,0,0,0,0,0,2,3,2,0,0,0,6,113794.23,101.9,111672.4533856722,7.774467468261719,2315101,161.1738433837891,52.9,62.656643,111.38959,62.656643,0,20.885548,0,41.771095
6122016,06122016,2016,6,SAN SALVADOR,0612,612,SAN MARCOS ,14,Pertenece,Grande,72227,33261,38966,38,5,114,43,29,38,3,223,111,110,16,10,35,10,9,2,39,25,2442922.17,101.9,2397372.100098135,33.19218826293945,58139572.29,804.9562377929688,31.1,52.611904,157.83571,59.534523,308.74881,48.458332,53.996429,34.613094
6132016,06132016,2016,6,SAN SALVADOR,0613,613,SAN MARTIN,,Pertenece,Muy Grande,100408,46299,54109,88,9,153,61,79,88,11,29,23,6,1,8,19,8,6,6,49,40,1941474,101.9,1905273.79784102,18.97531890869141,40889094.23,407.2294311523438,29.9,87.642418,152.3783,60.752132,28.88216,18.922794,48.800892,39.837463
6142016,06142016,2016,6,SAN SALVADOR,0614,614,SAN SALVADOR,14,Pertenece,Muy Grande,247959,113223,134736,432,52,1087,286,341,432,47,2300,1031,1223,98,114,219,107,95,58,517,368,48977427.26,101.9,48064207.32090285,193.8393402099609,999602640.744,4031.322265625,21.8,174.22235,438.37894,115.34165,927.57269,88.321053,208.50221,148.41164
6152016,06152016,2016,6,SAN SALVADOR,0615,615,SANTIAGO TEXACUANGOS,,No Pertenece,Mediano,22374,10647,11727,15,0,14,13,13,15,1,5,3,2,0,2,2,2,1,0,10,6,184569.91,101.9,181128.4690873405,8.095488548278809,17934565.93,801.5806884765625,27.6,67.042099,62.572628,58.103157,22.347368,8.9389467,44.694736,26.816841
6162016,06162016,2016,6,SAN SALVADOR,0616,616,SANTO TOMAS,14,Pertenece,Grande,29877,14177,15700,30,7,42,42,20,30,4,1,1,0,0,3,7,3,7,1,19,13,342589.29,101.9,336201.4622178606,11.25285243988037,12973775.33,434.2395629882813,23.3,100.41169,140.57637,140.57637,3.3470562,23.429394,63.59407,43.51173
6172016,06172016,2016,6,SAN SALVADOR,0617,617,SOYAPANGO,14,Pertenece,Muy Grande,281996,128420,153576,220,19,390,131,181,220,26,489,298,181,28,43,90,39,24,6,116,77,6909224.55,101.9,6780397.006869479,24.04430198669434,332830209.51,1180.265747070313,20.5,78.015289,138.29984,46.454559,173.40671,31.915346,41.135334,27.305351
6182016,06182016,2016,6,SAN SALVADOR,0618,618,TONACATEPEQUE,14,Pertenece,Muy Grande,144155,66239,77916,52,8,136,36,42,52,1,3,2,1,0,7,26,7,4,3,25,16,1507568.89,101.9,1479459.165848872,10.26297473907471,33307574.1,231.0538940429688,25.7,36.072285,94.342896,24.97312,2.0810933,18.036142,17.342443,11.099164
6192016,06192016,2016,6,SAN SALVADOR,0619,619,CIUDAD DELGADO,14,No Pertenece,Muy Grande,128263,59291,68972,113,17,231,68,90,113,17,45,28,17,2,12,37,12,4,6,40,41,2964378.65,101.9,2909105.642787046,22.6807861328125,56446011.87000001,440.0802307128906,30.6,88.100235,180.09871,53.016068,35.084164,28.846979,31.185923,31.96557
7012016,07012016,2016,7,CUSCATLAN,0701,701,CANDELARIA,,No Pertenece,Mediano,11174,5364,5810,6,0,17,10,6,6,0,19,13,6,0,2,5,2,1,0,2,0,41627.65,101.9,40851.47203140333,3.655939817428589,2525805,226.0430450439453,52.3,53.696079,152.1389,89.493469,170.03758,44.746735,17.898693,0
7022016,07022016,2016,7,CUSCATLAN,0702,702,COJUTEPEQUE,10,Pertenece,Grande,57231,26993,30238,46,15,184,72,43,46,5,115,56,44,14,19,32,19,13,4,34,54,1830358.98,101.9,1796230.598626104,31.38562393188477,25945654.01,453.3496398925781,33,80.376022,321.50409,125.80595,200.94005,55.913754,59.408363,94.354462
7032016,07032016,2016,7,CUSCATLAN,0703,703,EL CARMEN CUSCA,10,No Pertenece,Mediano,15852,7628,8224,37,2,37,16,30,37,10,15,11,4,1,3,4,3,1,1,5,3,83001.12,101.9,81453.50343473993,5.138373851776123,4408800.859999999,278.1226806640625,52.8,233.40903,233.40903,100.93364,94.625282,25.23341,31.541761,18.925056
7042016,07042016,2016,7,CUSCATLAN,0704,704,EL ROSARIO CUSCA,,No Pertenece,Pequeño,4910,2333,2577,7,0,13,1,6,7,0,5,4,1,0,0,0,0,0,0,1,4,,,,,1037646.65,211.3333282470703,60.2,142.56619,264.76578,20.366598,101.83299,0,20.366598,81.466393
7052016,07052016,2016,7,CUSCATLAN,0705,705,MONTE SAN JUAN,10,No Pertenece,Mediano,11595,5537,6058,16,10,11,5,13,16,0,15,7,8,1,2,3,2,0,0,3,2,28933.91,101.9,28394.41609421001,2.44884991645813,2312383.81,199.4293975830078,64.3,137.99051,94.868477,43.122036,129.3661,25.87322,25.87322,17.248814
7062016,07062016,2016,7,CUSCATLAN,0706,706,ORATORIO DE CONCEPCION ,,No Pertenece,Pequeño,4072,2004,2068,1,0,9,0,1,1,0,2,0,2,0,0,0,0,0,0,2,3,45256.16,101.9,44412.32580961727,10.90676021575928,1448906.21,355.8217468261719,53,24.557957,221.02161,0,49.115913,0,49.115913,73.673874
7072016,07072016,2016,7,CUSCATLAN,0707,707,SAN BARTOLOME PERULAPIA,14,No Pertenece,Pequeño,9732,4712,5020,9,2,13,6,9,9,0,1,0,1,1,0,0,0,0,0,1,2,101255.01,101.9,99367.03631010794,10.21034049987793,3953921.66,406.2804870605469,40.1,92.478424,133.57994,61.652283,10.27538,0,10.27538,20.55076
7082016,07082016,2016,7,CUSCATLAN,0708,708,SAN CRISTOBAL CUSCA,,No Pertenece,Pequeño,9747,4733,5014,11,0,19,2,11,11,0,25,7,18,1,3,3,3,0,0,0,1,28040.55,101.9,27517.71344455348,2.823198318481445,1858789,190.7037048339844,60.5,112.85524,194.93178,20.519135,256.48917,30.778702,0,10.259567
7092016,07092016,2016,7,CUSCATLAN,0709,709,SAN JOSE GUAYABAL,,No Pertenece,Pequeño,9242,4583,4659,5,0,22,2,4,5,0,11,4,7,1,3,5,2,0,0,1,7,93660.95,101.9,91914.57311089303,9.945311546325684,3139672.23,339.7178344726563,55.1,54.100845,238.04372,21.640337,119.02186,54.100845,10.820168,75.74118
7102016,07102016,2016,7,CUSCATLAN,0710,710,SAN PEDRO PERULAPAN,14,Pertenece,Grande,52535,25187,27348,97,21,112,41,89,97,9,46,20,26,3,13,18,12,3,1,10,12,257142.06,101.9,252347.4582924436,4.803415775299072,14350735.57,273.1652221679688,33.8,184.63881,213.19121,78.043213,87.560677,34.262871,19.034929,22.841915
7112016,07112016,2016,7,CUSCATLAN,0711,711,SAN RAFAEL CEDROS,,No Pertenece,Mediano,21250,9893,11357,24,9,55,31,21,24,2,31,16,15,2,5,9,5,0,0,6,15,302360.42,101.9,296722.6889106968,13.96342086791992,5773875.869999999,271.7117919921875,37.4,112.94118,258.82352,145.88235,145.88235,42.35294,28.235294,70.588234
7122016,07122016,2016,7,CUSCATLAN,0712,712,SAN RAMON,,No Pertenece,Pequeño,7420,3540,3880,8,2,9,8,6,8,0,5,5,0,0,0,0,0,0,0,0,1,47189.3,101.9,46309.42100098135,6.241161823272705,17925116,2415.783935546875,57.6,107.81671,121.2938,107.81671,67.385445,0,0,13.477089
7132016,07132016,2016,7,CUSCATLAN,0713,713,SANTA CRUZ ANALQUITO,,No Pertenece,Pequeño,2905,1447,1458,4,3,12,1,4,4,0,1,1,0,0,0,1,0,0,0,0,1,14936.38,101.9,14657.88027477919,5.045742034912109,640695,220.5490570068359,62.7,137.69363,413.0809,34.423409,34.423409,34.423409,0,34.423409
7142016,07142016,2016,7,CUSCATLAN,0714,714,SANTA CRUZ MICHAPA,,Pertenece,Mediano,14887,7024,7863,42,17,41,10,38,42,6,13,5,8,2,2,3,2,0,0,6,4,75739.69,101.9,74327.46810598626,4.992776870727539,3575769.28,240.1940765380859,35.7,282.12534,275.40808,67.172699,87.324509,20.15181,40.303619,26.86908
7152016,07152016,2016,7,CUSCATLAN,0715,715,SUCHITOTO,,No Pertenece,Mediano,23961,11753,12208,18,2,60,7,15,18,2,25,15,10,3,2,13,2,0,0,3,6,330314.37,101.9,324155.4170755643,13.5284595489502,9085646.880000001,379.1847839355469,56.8,75.12207,250.40691,29.21414,104.33621,54.254829,12.520346,25.040691
7162016,07162016,2016,7,CUSCATLAN,0716,716,TENANCINGO,,No Pertenece,Pequeño,6450,3193,3257,13,0,12,3,11,13,3,5,2,3,0,2,2,2,0,0,0,1,42044.67,101.9,41260.71638861629,6.397010326385498,1805641.82,279.9444580078125,52.3,201.55038,186.04651,46.511627,77.519379,31.007751,0,15.503876
8012016,08012016,2016,8,LA PAZ,0801,801,CUYULTITAN,,No Pertenece,Pequeño,6973,3372,3601,9,5,12,6,8,9,3,7,1,6,1,1,2,1,0,0,1,0,127820.26,101.9,125436.9578017664,17.98895072937012,2184710,313.3099060058594,28,129.06926,172.09236,86.046181,100.38721,28.68206,14.34103,0
8022016,08022016,2016,8,LA PAZ,0802,802,EL ROSARIO LA PAZ,,No Pertenece,Mediano,22539,10818,11721,11,0,56,9,11,11,2,38,18,20,0,4,7,4,5,1,10,3,340137.31,101.9,333795.2011776251,14.80967235565186,30404103,1348.955322265625,38.2,48.804295,248.45822,39.930786,168.59665,31.057278,44.367542,13.310263
8032016,08032016,2016,8,LA PAZ,0803,803,JERUSALEN,,No Pertenece,Pequeño,2901,1399,1502,1,0,6,0,1,1,0,2,0,2,0,1,1,1,0,0,0,0,8902.639999999999,101.9,8736.643768400392,3.011597394943237,573008,197.5208587646484,51,34.470871,206.82523,0,68.941742,34.470871,0,0
