"NOM_DPTO,C,254","COD_DPTO,C,254","NOM_MUN,C,254","COD_MUN4,C,254","TASA_POBR,N,19,11","POBR_FISDL,C,20","AREA_KM2,N,19,11","POB_TOTAL,N,9,0","POB_HOMB,N,9,0","POB_MUJER,N,9,0","value,N,24,15","area_calc,N,11,2","value_int,N,2,0"
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830082.37,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830101.22,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830084.26,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830102.73,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830086.11,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830104.20,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830087.93,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,696919.87,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830089.72,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,19171.87,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830091.47,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830093.18,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830094.86,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830096.51,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,4.000000000000000,830098.12,4
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830099.70,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,521160.16,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830101.24,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,606891.99,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830102.75,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,408930.59,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,614812.04,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,296413.89,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,514413.59,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,642862.30,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,200258.80,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,381985.48,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,769084.00,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,625897.74,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,269001.89,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,768603.21,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830099.72,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830101.26,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,747568.98,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,114.70,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,79441.49,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,163032.23,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,78579.63,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,750670.87,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,617523.19,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830084.24,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,579580.97,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830086.10,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,455797.68,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830087.92,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,433097.51,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830089.70,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,11014.52,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830091.45,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830093.17,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,2.000000000000000,830094.85,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,2.000000000000000,830096.49,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,7673.86,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,2.000000000000000,830098.11,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,698400.83,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830099.68,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830080.46,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830101.23,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830082.38,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830102.73,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830084.27,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830104.21,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830086.12,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,271360.52,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830087.94,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830089.73,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830091.47,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830093.19,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830094.87,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,3.500000000000000,830096.52,4
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,4.000000000000000,830098.13,4
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,3.500000000000000,830099.70,4
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,3.500000000000000,830101.25,4
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,636919.81,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,26469.41,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,15201.93,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,26514.62,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,48436.03,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,117764.61,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,766455.26,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830101.27,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,726634.23,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,346695.14,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,593055.08,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,708059.75,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,42607.23,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,266329.81,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,658681.31,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,826805.40,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,567916.92,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,179949.87,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,63237.49,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,705997.14,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,687792.53,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830082.37,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830102.72,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830084.25,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830104.20,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830086.11,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830105.63,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830087.92,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,425141.24,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830089.71,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830091.46,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830093.17,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830094.85,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,2.000000000000000,830096.50,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,2.000000000000000,830098.11,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830099.69,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,574327.23,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830101.23,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830080.47,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830102.74,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830082.39,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,825173.04,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830084.28,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,58953.71,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830086.13,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830087.95,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,820999.38,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,783801.11,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830093.20,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,830094.88,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830096.52,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,3.500000000000000,830098.13,4
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830099.71,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,830101.25,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,654273.52,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,1.500000000000000,124641.42,2
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,96207.94,0
LA UNION,14,LISLIQUE,1409,63.60000000000,Pobreza Alta,94.20578312750,13385,6320,7065,0.000000000000000,2338.84,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,63647.37,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,829888.94,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830076.60,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830078.59,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,616049.58,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,180546.29,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,476764.78,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,400689.30,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830088.02,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,5842.15,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830089.80,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830091.55,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,4.000000000000000,830093.26,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,4.000000000000000,830094.94,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,4.000000000000000,830096.59,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,4.000000000000000,830098.20,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,3.500000000000000,811181.17,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,3.500000000000000,135019.32,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,204890.22,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830074.59,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830076.61,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830078.60,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,695791.76,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,86501.20,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,37435.52,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,764788.74,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830088.03,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830089.81,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830091.56,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,4.000000000000000,830093.27,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,4.000000000000000,830094.95,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,4.000000000000000,830096.59,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,3.500000000000000,830098.20,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,3.500000000000000,830099.78,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,828106.72,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,789573.12,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,632565.87,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,43516.37,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,351654.82,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,35449.48,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,278869.88,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830074.60,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830076.62,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,828978.52,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,828225.25,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830082.48,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,749118.39,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830086.22,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830088.04,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830089.82,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830091.57,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,3.500000000000000,830093.28,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,3.500000000000000,830094.96,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,3.500000000000000,830096.60,4
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,2.000000000000000,830098.21,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830099.79,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830101.33,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830102.83,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830104.30,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,586374.35,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,40647.97,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,783314.44,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,246257.42,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,26.32,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,190640.06,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,382057.93,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,209432.09,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,283868.81,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830082.49,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830084.38,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830086.23,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830088.04,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830089.83,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830091.57,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830093.29,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830094.97,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830096.61,2
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,0.000000000000000,830098.22,0
LA UNION,14,POLOROS,1413,45.60000000000,Pobreza Moderada,110.36738113200,9701,4328,5373,1.500000000000000,830099.79,2
